C_Random,Season,Tournament,Round order,Rd,N/JV,Resolution,C_Tag_Check,Randomize,End Date,Gov ballots,Gov wins,Note,Opp ballots,Opp wins,Start Date,Topic Committee,Region,Unnamed: 18,Analy HS,Ashland HS,Bakersfield State College,Bellarmine CP,Benicia HS,Berkeley HS,Berkeley HS (online),BHSEC Queens,Bishop O'Dowd HS,Bloomsburg U,Brooklyn Tech HS,Cajon HS,California Lutheran U,Campolindo HS,Campolindo HS (online),Canyon Crest Academy,Carlsbad HS,CFL (online),CHSSA (online),City College of SF,CK McClatchy HS,Clackamas HS,Claremont HS,Claremont HS (online),Claremont McKenna College,Clovis North HS,Columbia U,Columbia U (online),CSU Fullerton,CSU Long Beach,CSU Long Beach (online),Culver City,Culver City HS,Cupertino HS,Cypress College,Dalton School,De Anza College,De Toledo HS (online),Diablo Valley College,Dougherty Valley HS,El Cerrito HS,Enochs HS,Evergreen Valley HS,Evergreen Valley HS (online),Friends Seminary,GGSA (online),Gunn HS,Harker School,Harvard U (online),Head Royce School,Head-Royce School,Horace Mann School,Hunter College HS,Irvington HS,Irvington HS (online),Irvington HS / Bentley School,James Logan HS,La Costa Canyon HS,La Reina HS,La Reina HS (online),Leland HS,Leland HS / Bret Harte MS,Lewis & Clark College,Linfield U,Los Altos HS,Los Gatos HS,Los Osos HS,Lowell HS,Loyola HS,Lynbrook HS,Marshfield HS,McMinnville HS,Menlo-Atherton HS,Milpitas HS,Milpitas HS (online),Mira Loma HS,Miramonte HS,Monta Vista HS,Monte Vista HS,Mountain House HS,Mountain View HS,MVLA (online),N/A,NCPDL (online),New Roads School,Northgate HS,Notre Dame HS,Notre Dame HS (online),NPDL (online),Nueva School,Nueva School (online),NYPDL (online),Oak Ridge HS,online,Oregon City HS,Pacific U,Palo Alto HS,Peninsula HS,Peninsula HS (online),Pepperdine U,PHSSL (online),Ponderosa HS,Presentation HS,Prospect HS,Prospect HS (online),Reynolds HS,Ridge HS,Ridge HS (online),Rye County Day School,San Ramon HS,San Ramon Valley HS,Sandy HS,Santa Clara U,Santa Rosa HS,Santa Rosa JC,Schurr HS,SDSU,Silverton HS,Sonoma Academy,Sprague HS,St Pius X HS (MO),St. Francis HS,St. Mary's School,Stanford U,Stuyvesant HS,Summit HS,SVUDL (online),Taft HS,Tillamook HS,Trinity School,U of Oregon,U of Oregon (online),U of the Pacific,UC Berkeley,UC Berkeley (online),UC Los Angeles (online),UPenn,Valencia HS,Vassar College,Vassar College (online),Vista Murrieta HS,Washington HS,Washington HS (online),Westmont HS,Westview HS,Whitman College (WA),Wilcox HS,Willamette U,Wilson HS,Wilson HS (online),Windsor HS,Yale U,Yale U (online),Yuba City HS,classification,classification_confidence
1,2020-21,Vassar 2020-21,6.0,2.c,.,THR the use of historical analogy in contemporary political rhetoric.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,7.0,3.a,.,"TH, as the Chinese Communist Party, would provide universal suffrage to Hong Kong.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,8.0,3.b,.,THW dissolve the European Union.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,9.0,3.c,.,"The countries of the European Union, through treaty agreements, form an economic and political union with a single, internal market, free movement of workers, and a shared currency. The Association of Southeast Asian Nations (ASEAN) consists of Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, the Philippines, Singapore, Thailand, and Vietnam.
THBT the ASEAN countries should adopt the model of the European Union.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,10.0,4.a,.,"Packing the Supreme Court of the United States (SCOTUS) refers to Congress increasing the number of Justices from 9 to a greater number.
Assuming Democratic control of the Presidency and both Houses of Congress, TH, as the Democratic Party, would pack the Supreme Court.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,11.0,4.b,.,"“Cloture” – a vote to end discussion and move to a vote – currently requires 60 votes in the Senate, and is used by minority parties to filibuster (i.e. block legislation) as they only need 41 votes to block a vote on legislation or an appointment. The filibuster has been removed for Judicial and Executive Branch appointments. As a Senate rule, the number of votes needed for cloture can be changed by a simple majority vote.
TH, as a Democratically controlled Senate, would set cloture at a simple majority and end the filibuster.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,12.0,4.c,.,"TH, as the Democratic Party, would embrace religious messages to advance their campaigns and policies. (e.g. Pete Buttigieg has frequently discussed his Christian faith and criticized Trump’s immigration policy as being against God’s will.)",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,13.0,5.a,.,"THBT comedic political commentators (e.g. John Oliver, Stephen Colbert, Samantha Bee, etc.) do more harm than good.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fact,high
1,2020-21,Vassar 2020-21,14.0,5.b,.,"The BBC style of impartiality refers to a standard of news reporting that considers a broad perspective and ensures that the existence of a range of views is appropriately reflected in all of its output.
THBT the government should require all media to observe BBC-style impartiality.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,15.0,5.c,.,THR the rise of K-pop in the United States.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,16.0,O.a,.,"THBT university administrations should refrain from commenting in an official capacity on political issues (e.g. protests, elections, politically salient events, etc.).",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,17.0,O.b,.,THR the popularity of postsecondary education.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,18.0,O.c,.,"In order to cope with rising numbers of applications and avoid charges of discrimination, some college admissions offices have been using “admissions algorithms” – statistically trained computer programs, a form of artificial intelligence – to review applications and decide who gets admitted.
THR the increasing use of admissions algorithms.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,19.0,Q.a,.,"Harvard Crimson published a news article on November 21, 1967, when Vassar was still a women’s college and Yale was an all-male school, which said that “The Trustees of Vassar College voted yesterday to reject the proposed merger of Vassar with Yale because of, as one Trustee said, ‘our desire to be mistress in our own house.’”
TH, as Vassar College in 1967, would accept being merged with Yale.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,20.0,Q.b,.,THR high school debate.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,21.0,Q.c,.,THP romantic relationships with minimum age gaps between the partners.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,22.0,S.a,.,"THBT the Mexican government should offer immunity for economic crimes to drug cartels in exchange for not targeting the police, military, or civilians.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,23.0,S.b,.,"THP a criminal justice system that pursues criminal and civil charges against individuals within companies, rather than fines against the entire company.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,24.0,S.c,.,"THBT developing countries should acquire, on the open market, large stakes in major publicly-traded global corporations (eg. Google, JP Morgan, Shell, and Pfizer).",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,25.0,F.a,.,THR the popularity of statistical prediction of election outcomes.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,26.0,F.b,.,"Executive Orders (EOs) are directives issued by the President using authority under the Constitution or granted by Congress stating how laws should be enforced or otherwise how Executive Branch entities should behave. EOs remain in effect until they are canceled or replaced by a subsequent EO, overturned by the Courts, or canceled or replaced by legislation.
THW ban the EO.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,27.0,F.c,.,"Technocracy is the control of government, society, and industry by an elite of technical experts.
THP technocracy over majority rule in liberal democracies.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,28.0,.,Q.a,THBT the World Health Organization (WHO) should adopt a convention that bans the sale of drugs with high resistance tendencies (e.g. antibiotics) to countries that do not comply with WHO guidelines regarding their medical and agricultural use.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,29.0,.,Q.b,THP international over domestic philanthropy.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,30.0,.,Q.c,THBT the US should apologize for its past actions interfering with foreign governments.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vassar 2020-21,31.0,.,S.a,"A highly-valued startup has invented Neuralink technology, which allows people's consciousnesses to be irreversibly uploaded into a powerful supercomputer and maintained indefinitely.
THP a world without the Neuralink.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,32.0,.,S.b,"A drug that makes human beings immortal has been invented.
THW permanently destroy the formula and ban its use.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,33.0,.,S.c,"THP a world in which, starting today, all humans have identical intellectual abilities (equivalent to the current global average).",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,high
1,2020-21,Vassar 2020-21,34.0,.,F.a,THW reduce and/or reverse economic growth in order to solve climate change.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vassar 2020-21,35.0,.,F.b,THBT each country has a duty to limit population growth.,True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,medium
1,2020-21,Vassar 2020-21,36.0,.,F.c,"Universal basic income (UBI) is a government program in which every adult citizen receives a set amount of money on a regular basis. UBI can include a “negative income tax” which conditions the size of that sum on an individual’s annual income, so it is effectively means-tested.
THW replace need-based welfare programs (such as housing assistance, food and nutrition assistance) with a UBI program.",True,No,11/8/2020,,,,,,11/7/2020,"Vassar college debaters, Everett Rutan (reviewer)",East Coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,medium
1,2020-21,Vikings 2020-21,1.0,1,1,The United States federal government should retrofit its nuclear silos.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,2.0,2,.,The Federative Republic of Brazil should defund the Departamento de Polícia Federal.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,3.0,3,.,"The Republic of India should repeal the Farmers (Empowerment and Protection) Agreement on Price Assurance and Farm Services Bill, 2020.",True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,4.0,4,.,The United States federal government should repeal Section 230 of the Communications Decency Act.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,5.0,5,.,The United States federal government should militarily intervene in Cabo Delgado.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,6.0,.,2,The United States federal government should ban judicial elections in the United States.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,7.0,.,3,The Republic of India should implement a two-child policy.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,8.0,.,4,Google should significantly reduce developer fees on the Google Play Store.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,9.0,.,5,The United States federal government should ban all prescription drug advertisements in the United States.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,10.0,Q.a,S.a,The United States federal government should grant Washington D.C. statehood.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,11.0,Q.b,S.b,West Papua’s provisional government should declare independence from Indonesia.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,12.0,Q.c,S.c,The Scottish government should issue a formal declaration of independence from the United Kingdom.,True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
1,2020-21,Vikings 2020-21,13.0,S.a,.,"The People’s Republic of China should repeal the Wildlife Protection Law, 1988.",True,No,12/5/2020,,,,,,12/5/2020,,NorCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,policy,high
